# NGAM GRID
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective maxGrowth
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
NGAM	phase	time	divisions	damage	glucose uptake (end)	norm. ethanol production (end)	norm. O2 uptake (end)	norm. CO2 production (end)	norm. acetate production (end)	damage formation	damage repair	status
0.6	phase 3	11.199999999999976	2.0	0.299536271168941	1.3684645159342284	-0.6194934498179084	4.084348828546641	3.434064385452485	0.9134325263425961	0.0001	0.003	dead (regular)
0.6	phase 1	25.40000000000009	17.0	0.02518158896725054	8.874359104306537	1.4577419557838858	0.29386315413513603	1.7730029495626392	0.02785573723986435	0.0001	0.004	dead (regular)
0.6	phase 2	10.799999999999978	6.0	0.21402954018302492	2.656812229622212	0.4086973608211937	1.4875615978638956	1.9082166028297405	0.4704886502941704	0.0001	0.004	dead (regular)
0.6	phase 3	4.899999999999999	1.0	0.27299446446535774	1.6738217980575196	-0.2959772784437971	3.037719332443342	2.7330676033768206	0.7467939546794244	0.0001	0.004	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.024058849977436524	8.887792507025049	1.4576331168324697	0.29377969012305316	1.7729753974406524	0.027877732599672363	0.000125	0.004	dead (regular)
0.6	phase 2	8.199999999999987	5.0	0.18034131080250698	5.377517510471281	1.1362843585072229	0.5910492652152497	1.7402952012913904	0.23244926633264482	0.000125	0.004	dead (regular)
0.6	phase 3	9.699999999999982	2.0	0.29292187405345294	1.447954190609123	-0.5229962789242719	3.77378801326358	3.2279594623774117	0.863286979731142	0.000125	0.004	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02349667161094157	8.894483068000842	1.457579031795646	0.29373821454018223	1.7729617060414324	0.02788866269238387	0.000125	0.005	dead (regular)
0.6	phase 2	11.299999999999976	6.0	0.2267288108456464	2.121692593626919	0.028461893518443217	1.9778742020003834	2.017467470719461	0.5891522663343007	0.000125	0.005	dead (regular)
0.6	phase 3	6.099999999999994	1.0	0.2861243785627947	1.5270506422907193	-0.4349670894205783	3.4938496952175053	3.0414092036762668	0.8185714117017643	0.000125	0.005	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.022945428800272522	8.901046234424424	1.4575260940903474	0.29369759509650756	1.772948303393896	0.02789934879168917	0.000125	0.006	dead (regular)
0.6	phase 2	10.999999999999977	6.0	0.21993728140958063	2.356322166109269	0.2124773418623151	1.7256654892175836	1.9501132004248576	0.5304877312528045	0.000125	0.006	dead (regular)
0.6	phase 3	5.299999999999997	1.0	0.27717568662869346	1.6285214911895216	-0.3352034404469607	3.171771999846423	2.8252492590811404	0.7675673958020425	0.000125	0.006	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02240490881920143	8.90749096033022	1.4574743065827716	0.2936577890412021	1.7729351869917014	0.027909765813154203	0.000125	0.007	dead (regular)
0.6	phase 2	9.99999999999998	6.0	0.20282911487883432	3.974405324437368	0.8654850156723412	0.9120452805976484	1.7906989198032317	0.31451246110056846	0.000125	0.007	dead (regular)
0.6	phase 3	16.79999999999997	2.0	0.30537719973252864	1.29609079360711	-0.7172201972215283	4.399105230833558	3.6430089925212985	0.9644386073611123	0.000125	0.007	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02187195085886765	8.913845541576388	1.4574233184869736	0.29361859474830115	1.7729222728812044	0.027920021259527354	0.000125	0.008	dead (regular)
0.6	phase 2	9.89999999999998	6.0	0.1996765526069997	4.1697883135649745	0.9139996367672201	0.8544253359516228	1.781561329453368	0.29977540968532007	0.000125	0.008	dead (regular)
0.6	phase 3	14.299999999999965	2.0	0.3015237460074528	1.3425258906145157	-0.6533511608388409	4.193485869653422	3.5065425631920073	0.9310807402215806	0.000125	0.008	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.019911201541040383	8.93732785909725	1.4572355252730922	0.29347424526880816	1.7728747096046555	0.027957794709501042	0.00015	0.008	dead (regular)
0.6	phase 2	9.199999999999983	6.0	0.18716662164966955	4.948329596121928	1.0696100737767047	0.6699130402067196	1.752542402125051	0.25261049728369783	0.00015	0.008	dead (regular)
0.6	phase 3	10.699999999999978	2.0	0.2909028490080624	1.470319466007258	-0.49726412463987146	3.6917125459390516	3.1732280707393214	0.8501553770449976	0.00015	0.008	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.021352255265033218	8.920041722790744	1.457373670475888	0.2935804320067872	1.7729096982706891	0.027930007548847616	0.000125	0.009	dead (regular)
0.6	phase 2	9.499999999999982	6.0	0.19082757390983818	4.7191477129878745	1.0290961954327555	0.717896490912982	1.7600444968747573	0.2648783373658327	0.000125	0.009	dead (regular)
0.6	phase 3	11.299999999999976	2.0	0.29177439621233175	1.4597681258831994	-0.5093556738156769	3.7301703984459116	3.1988649342046718	0.8563003793795786	0.000125	0.009	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.01946330156985424	8.942664139838353	1.4571929875938783	0.2934415479688204	1.772863935864909	0.027966350813873053	0.00015	0.009	dead (regular)
0.6	phase 2	9.299999999999983	6.0	0.18752895900446023	4.924633035675974	1.0655935178890235	0.6746691584453077	1.7532852548108606	0.2538260193083443	0.00015	0.009	dead (regular)
0.6	phase 3	10.599999999999978	2.0	0.28861709104383304	1.496687331473194	-0.4677685135830802	3.597922982634247	3.110712178694203	0.8351777780931846	0.00015	0.009	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.020842665514419132	8.926117306464509	1.457325054837186	0.29354306378408457	1.772897385224076	0.027939786574200536	0.000125	0.01	dead (regular)
0.6	phase 2	9.299999999999983	6.0	0.187801113434241	4.906486253391721	1.0624914564084915	0.6783430475819064	1.7538596070458607	0.2547648022321287	0.000125	0.01	dead (regular)
0.6	phase 3	10.29999999999998	2.0	0.28675318856018617	1.518064262805447	-0.4445615540272016	3.524218547636107	3.0616101237491313	0.8234170519829952	0.000125	0.01	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02514941325469969	8.874531184733344	1.4577405594853818	0.29386208327609936	1.773002596095556	0.02785601941905999	0.00015	0.012	dead (regular)
0.6	phase 2	11.299999999999976	6.0	0.22182247085216036	2.2545687933874703	0.13420090707026902	1.8207007218099274	1.9668754108417825	0.5544297444665176	0.00015	0.012	dead (regular)
0.6	phase 3	5.1999999999999975	1.0	0.27116566751341414	1.6910604093849624	-0.28160257699028884	2.9885661948889983	2.6992590192677466	0.7391811629335135	0.00015	0.012	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.019372573534043983	8.943644094955623	1.457185181491117	0.2934355475823973	1.7728619587724013	0.02796792094598769	0.000125	0.013	dead (regular)
0.6	phase 2	11.999999999999973	7.0	0.2189568389910648	2.3983379983954976	0.24284103264820767	1.6888197269276064	1.9436296872140273	0.5211942607073138	0.000125	0.013	dead (regular)
0.6	phase 3	4.999999999999998	1.0	0.26692562436962874	1.7357498181749054	-0.24541878844057824	2.865363440843659	2.614661025018373	0.7201498665944506	0.000125	0.013	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02446295518581716	8.882714392247095	1.4576742215936676	0.29381121156061035	1.7729858029377572	0.02786942570212322	0.00015	0.013	dead (regular)
0.6	phase 2	11.099999999999977	6.0	0.21667594381809102	2.5136977367100934	0.32105473792952005	1.5939012048764927	1.9269202200842375	0.4972753811028965	0.00015	0.013	dead (regular)
0.6	phase 3	4.799999999999999	1.0	0.2648659195880759	1.7571718700886425	-0.22842212321803948	2.808149062597509	2.575555485689188	0.7113703680772799	0.00015	0.013	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.023900708165612402	8.889411885610755	1.4576200186609167	0.29376964550047024	1.7729720816937071	0.027880379620717186	0.00015	0.014	dead (regular)
0.6	phase 2	10.999999999999977	6.0	0.21209298194098133	2.7442896335684153	0.4577458120180153	1.4280851109365253	1.8977843202431177	0.45549128077076106	0.00015	0.014	dead (regular)
0.6	phase 3	4.5	1.0	0.2591026955438864	1.811931545758095	-0.18343481883017232	2.6640345054767613	2.479097003890456	0.6898715367732129	0.00015	0.014	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.023349322509977	8.895979807475406	1.4575669436149996	0.2937289445623722	1.772958645969444	0.027891105603570054	0.00015	0.015	dead (regular)
0.6	phase 2	10.19999999999998	6.0	0.19499208645300284	4.453620362989339	0.9769461450902874	0.7797356981599773	1.7697736537195763	0.2806705327620203	0.00015	0.015	dead (regular)
0.6	phase 3	10.499999999999979	2.0	0.2820281412415372	1.5715114486075585	-0.389313995976433	3.3487265579415673	2.944688718797859	0.7954125953759774	0.00015	0.015	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.02078047436271358	8.926764203078971	1.4573198824891702	0.29353908796343064	1.772896075196421	0.027940826948652103	0.000175	0.015	dead (regular)
0.6	phase 2	9.199999999999983	6.0	0.18297158462230248	5.201824068788079	1.1102986977676705	0.6217789566860092	1.7450622779389122	0.24030032224662015	0.000175	0.015	dead (regular)
0.6	phase 3	7.39999999999999	2.0	0.27151905473073285	1.6864653942246741	-0.2854381217675822	3.001610165522971	2.7082113660375278	0.7411951672893162	0.000175	0.015	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.022808587212435585	8.902426254465327	1.4575149977529893	0.2936890670168386	1.7729454930565143	0.027901581119064767	0.00015	0.016	dead (regular)
0.6	phase 2	9.89999999999998	6.0	0.19255983643600824	4.603991695259688	1.007185828698647	0.7438792113445188	1.7641341956733507	0.2715035305747861	0.00015	0.016	dead (regular)
0.6	phase 3	9.99999999999998	2.0	0.27780495815348744	1.6187636021445302	-0.3440645517852371	3.2015456331556478	2.8455805909003713	0.7721942835532044	0.00015	0.016	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.02032271685747444	8.932222368218861	1.457276270807446	0.29350556514877196	1.7728850294385445	0.02794959908041813	0.000175	0.016	dead (regular)
0.6	phase 2	9.299999999999983	6.0	0.1839277641966431	5.141150340126627	1.100918966002016	0.6328735367923248	1.746785265223613	0.24313624720206342	0.000175	0.016	dead (regular)
0.6	phase 3	7.499999999999989	2.0	0.270973207299918	1.6919957417573765	-0.28085094140461175	2.985951401441939	2.697448245378266	0.7387725448420446	0.000175	0.016	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02227389376136517	8.90880741150967	1.4574637383133224	0.29364966407526083	1.7729325102212459	0.027911891143464256	0.00015	0.017	dead (regular)
0.6	phase 2	9.599999999999982	6.0	0.18437297681446357	5.1122352641745845	1.0963710378203424	0.6382545939628632	1.747622291620096	0.24451143881419618	0.00015	0.017	dead (regular)
0.6	phase 3	7.499999999999989	2.0	0.2692027885645557	1.7105288123935898	-0.26565819263036533	2.9341704737181717	2.661878608517879	0.7307681641742362	0.00015	0.017	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.01987322415784143	8.937581978797931	1.457233498428741	0.2934726873362895	1.772874196255236	0.0279582023926627	0.000175	0.017	dead (regular)
0.6	phase 2	12.099999999999973	7.0	0.21671462612487674	2.5075335268335595	0.317046556938962	1.5987699446018855	1.92778109039149	0.498497821314662	0.000175	0.017	dead (regular)
0.6	phase 3	4.6	1.0	0.2607904200785027	1.7952573600443498	-0.19697851653743292	2.7071346669859184	2.507860532596187	0.6962790003373779	0.000175	0.017	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.01943184555716381	8.942844844755445	1.4571915480056947	0.2934404413421762	1.772863571253074	0.027966640376429153	0.000175	0.018	dead (regular)
0.6	phase 2	11.999999999999973	7.0	0.21481476667145072	2.602551642279585	0.37657280831620177	1.5265482691193295	1.9150814449119107	0.48029786602240876	0.000175	0.018	dead (regular)
0.6	phase 3	4.5	1.0	0.2577805251334613	1.8236530709141847	-0.1742014120883391	2.6340841080470336	2.45893551690892	0.6854373893458714	0.000175	0.018	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.01899843226298782	8.948012752709293	1.4571504025224649	0.29340881400628704	1.772853150121882	0.02797491645070388	0.000175	0.019	dead (regular)
0.6	phase 2	12.099999999999973	7.0	0.21364479209330298	2.660660458127548	0.41088789778750656	1.4849228905658582	1.907768401532986	0.4698081621732723	0.000175	0.019	dead (regular)
0.6	phase 3	13.09999999999997	2.0	0.2821828579042148	1.5684284751506992	-0.39244073978218147	3.3585470705227074	2.9511983641771753	0.7969760940994752	0.000175	0.019	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.02257130002550692	8.90521550642612	1.4574925824477207	0.29367183708212585	1.7729398158153005	0.02790608977334241	0.0002	0.019	dead (regular)
0.6	phase 2	9.699999999999982	6.0	0.18293374601588608	5.199820913538868	1.1099894804523704	0.6221490191587317	1.7451233404245265	0.2403928944447591	0.0002	0.019	dead (regular)
0.6	phase 3	6.499999999999993	2.0	0.26463435100690685	1.7579641536319253	-0.22781403495363847	2.8060754061649438	2.574130715722135	0.7110497659565586	0.0002	0.019	dead (regular)
0.6	phase 1	23.90000000000007	16.0	0.02597308651797806	8.864447889740088	1.457822544204577	0.29392490909720204	1.7730233469848649	0.02783942761094708	0.000175	0.02	dead (regular)
0.6	phase 2	10.499999999999979	6.0	0.20174740550631626	4.026067842145321	0.8787544843875694	0.8962993079123183	1.7882135472047955	0.3104766360156336	0.000175	0.02	dead (regular)
0.6	phase 3	10.699999999999978	2.0	0.2758573197549545	1.638662587333042	-0.3263280125046784	3.1412626579554854	2.804220893654532	0.7628171959636922	0.000175	0.02	dead (regular)
0.6	phase 1	22.40000000000005	15.0	0.02208683234017183	8.910996384528419	1.4574461701748371	0.29363616131820014	1.7729280607369915	0.027915425220174348	0.0002	0.02	dead (regular)
0.6	phase 2	9.499999999999982	6.0	0.18029858417496447	5.362935716389145	1.1341810522555493	0.5935517526135808	1.7406960804920022	0.23308129466851465	0.0002	0.02	dead (regular)
0.6	phase 3	5.099999999999998	2.0	0.26072912247289437	1.795123293766929	-0.19710212969934504	2.7075008579595368	2.508096895589411	0.6963310009625971	0.0002	0.02	dead (regular)
0.65	phase 1	23.800000000000068	16.0	0.020455001266214672	8.932934647317634	1.4573448613802462	0.29371511397677497	1.7729133151148295	0.02794576168068072	0.0001	0.0	dead (regular)
0.65	phase 2	10.699999999999978	6.0	0.22002193492140215	2.143548803271913	0.01923130128449391	2.0614323802778025	2.0905459861777027	0.5831451087523642	0.0001	0.0	dead (regular)
0.65	phase 3	6.999999999999991	1.0	0.28624681902186117	1.442697303256246	-0.5677557053794433	4.014831695400731	3.4192912161492455	0.8664326170005879	0.0001	0.0	dead (regular)
0.65	phase 1	23.800000000000068	16.0	0.01995722632642312	8.93881966055845	1.4572961484044578	0.2936739584490481	1.772900719047926	0.02795532420295917	0.0001	0.001	dead (regular)
0.65	phase 2	9.699999999999982	6.0	0.1983060192797787	3.6875270952599712	0.76147721793305	1.0453466552113757	1.820245025904214	0.33898056006334915	0.0001	0.001	dead (regular)
0.65	phase 3	4.200000000000001	1.0	0.25686012686264514	1.7832677771963925	-0.23494382349695453	2.908371970246901	2.667727752254617	0.7009603470574777	0.0001	0.001	dead (regular)
0.65	phase 1	23.800000000000068	16.0	0.019469139561242643	8.944590030764523	1.4572484466375233	0.2936336573834203	1.7728883844559247	0.027964688216642643	0.0001	0.002	dead (regular)
0.65	phase 2	9.499999999999982	6.0	0.19527813499522728	3.868957621703769	0.8160877909238915	0.9797190615967976	1.8091694194826713	0.3230844382962093	0.0001	0.002	dead (regular)
0.65	phase 3	4.100000000000001	1.0	0.25192933754986657	1.8351461466979606	-0.19519035933424023	2.7711670516571063	2.5729180778393137	0.6811446610119671	0.0001	0.002	dead (regular)
0.65	phase 1	23.800000000000068	16.0	0.01899055152123409	8.950248012039518	1.4572017336406378	0.2935941913169195	1.7728763055389236	0.02797385814242693	0.0001	0.003	dead (regular)
0.65	phase 2	9.399999999999983	6.0	0.19239465722015886	4.054810879541121	0.8661878359670817	0.9196825652024392	1.7991883959439565	0.30827578329410554	0.0001	0.003	dead (regular)
0.65	phase 3	21.10000000000003	2.0	0.305848785536885	1.2222546095579954	-0.8899594733644786	5.063647393819406	4.118691417028479	1.022700172472279	0.0001	0.003	dead (regular)
0.65	phase 1	23.800000000000068	16.0	0.018521276999078417	8.955795820497972	1.457155987576169	0.29355554233429804	1.7728644766476926	0.02798283824944545	0.0001	0.004	dead (regular)
0.65	phase 2	9.199999999999983	6.0	0.18274426814978803	4.68360301123111	1.006202449784432	0.7521516904935605	1.7715414736627344	0.26688854648921895	0.0001	0.004	dead (regular)
0.65	phase 3	12.69999999999997	2.0	0.29396646161720136	1.345896773169035	-0.6911656103699579	4.42220187994398	3.6928974301040545	0.9287487903375848	0.0001	0.004	dead (regular)
0.65	phase 1	22.60000000000005	15.0	0.01771343276949204	8.965396356667535	1.457076958187763	0.2934887722029539	1.7728440413530668	0.02799835159533033	0.000125	0.004	dead (regular)
0.65	phase 2	9.099999999999984	6.0	0.17995984897134487	4.861977952169057	1.0395400290522634	0.712293271677479	1.764985055079174	0.2570970111952774	0.000125	0.004	dead (regular)
0.65	phase 3	11.799999999999974	2.0	0.29061708237652417	1.3870801372673178	-0.6367003374870244	4.242227770749546	3.5719791794529683	0.9011735994306869	0.000125	0.004	dead (regular)
0.65	phase 1	23.700000000000067	16.0	0.02403159230960856	8.89040118359689	1.457699799270709	0.294014403325836	1.7730050523548986	0.02787579338791263	0.000125	0.005	dead (regular)
0.65	phase 2	8.299999999999986	5.0	0.17288009780814695	5.325494585628707	1.115322038239581	0.6218846748521845	1.7502798469564163	0.23471998326187948	0.000125	0.005	dead (regular)
0.65	phase 3	7.999999999999988	2.0	0.2787721293935276	1.5318731024029386	-0.46633055825118896	3.6824017634911277	3.1956270783665066	0.8159944828584139	0.000125	0.005	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.023590444090267195	8.895601173793798	1.457656125690059	0.29397763699724583	1.772993768758987	0.02788443277121182	0.000125	0.006	dead (regular)
0.65	phase 2	10.699999999999978	6.0	0.20698127648806497	2.5111058097726975	0.28457383156715094	1.6523878128142349	1.9492112614204176	0.49778866152722917	0.000125	0.006	dead (regular)
0.65	phase 3	4.899999999999999	1.0	0.2614808410270317	1.7318859787450727	-0.275832194325068	3.0512540565277675	2.7669379381024393	0.7217565216999747	0.000125	0.006	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.022992065570814384	8.902672083328007	1.4575969169907919	0.29392773354182195	1.7729784672782012	0.027896115724056775	0.000125	0.007	dead (regular)
0.65	phase 2	10.29999999999998	6.0	0.19986043247735588	3.5900658395877114	0.7296422983470364	1.083668185083756	1.8267680101078256	0.3481830294632011	0.000125	0.007	dead (regular)
0.65	phase 3	4.200000000000001	1.0	0.25246797346333555	1.8283921732152952	-0.2004245560410701	2.788827012017659	2.585011056148821	0.6836607694517904	0.000125	0.007	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.022447821171824787	8.909101254867759	1.4575431653640158	0.293882428470176	1.7729645760037167	0.02790672132592927	0.000125	0.008	dead (regular)
0.65	phase 2	10.699999999999978	6.0	0.2040835283670586	2.6623213341915672	0.37953277920087863	1.5362470110182485	1.9280003852742897	0.4695150746630558	0.000125	0.008	dead (regular)
0.65	phase 3	4.6	1.0	0.25591319843290095	1.79160885492866	-0.22854746655054126	2.8859697148437786	2.6521590464132383	0.6976969312030855	0.000125	0.008	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.02044520577322021	8.93288393848495	1.4573452813999141	0.29371546884253025	1.7729134237223432	0.02794567922929917	0.00015	0.008	dead (regular)
0.65	phase 2	9.599999999999982	6.0	0.19162074127330186	4.099391275932867	0.877512870829599	0.9061258897511331	1.796946621540908	0.3049233205277648	0.00015	0.008	dead (regular)
0.65	phase 3	13.799999999999967	2.0	0.2906539968769216	1.385207092324703	-0.6391491847957232	4.250177499162981	3.5772772635820425	0.9023921454966031	0.00015	0.008	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.021917092090271564	8.915370441392332	1.457490826207632	0.29383831397246024	1.7729510497495002	0.027917048160717807	0.000125	0.009	dead (regular)
0.65	phase 2	10.699999999999978	6.0	0.21131626787211333	2.278427946687464	0.11390095339575428	1.8612286068378294	1.987427883391151	0.5486238885971076	0.000125	0.009	dead (regular)
0.65	phase 3	5.099999999999998	1.0	0.26259218346480107	1.71896031682105	-0.2864696690296513	3.0884904291030963	2.792810097183975	0.7271837445972462	0.000125	0.009	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.019987709530184253	8.938295061281169	1.4573004881500011	0.29367762477350845	1.7729018412074062	0.02795447229653082	0.00015	0.009	dead (regular)
0.65	phase 2	9.399999999999983	6.0	0.18698500217961075	4.401007015174399	0.94818147253261	0.8215377483128932	1.7829623947315612	0.2840259049099621	0.00015	0.009	dead (regular)
0.65	phase 3	11.899999999999974	2.0	0.28450327248148966	1.4611352463883907	-0.5460805598043441	3.9431912918494954	3.3711376052670143	0.8554991764723552	0.00015	0.009	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.021396656718547208	8.921517853810148	1.4574395751237967	0.2937951162446919	1.7729378046911455	0.02792716031328423	0.000125	0.01	dead (regular)
0.65	phase 2	10.499999999999979	6.0	0.20666615926815896	2.5235319448999984	0.29279464937928895	1.6423368001934093	1.947378658312722	0.49533749811498207	0.000125	0.01	dead (regular)
0.65	phase 3	4.699999999999999	1.0	0.2565233980373583	1.7844915075856942	-0.23404795282181182	2.905130452351809	2.665447177268563	0.7004796574746226	0.000125	0.01	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.018664363021801966	8.953946975543339	1.4571712264634336	0.293568417032581	1.7728684170772506	0.027979846805112764	0.00015	0.012	dead (regular)
0.65	phase 2	9.099999999999984	6.0	0.1749036129902384	5.185905047395415	1.0938640246523255	0.6474828590060582	1.7544433892423457	0.24103796513355058	0.00015	0.012	dead (regular)
0.65	phase 3	7.39999999999999	2.0	0.26612430642811746	1.679140723265029	-0.3203494298685104	3.20615760849628	2.8743083224209958	0.7444283749901675	0.00015	0.012	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.01989512909635731	8.939287753357554	1.457292276536256	0.29367068710945926	1.7728997178709858	0.02795608426422206	0.000125	0.013	dead (regular)
0.65	phase 2	9.299999999999983	6.0	0.18203680922935767	4.719491040706975	1.0130670343972408	0.7439594048995349	1.7702068663365962	0.2648590683229163	0.000125	0.013	dead (regular)
0.65	phase 3	9.799999999999981	2.0	0.2712668691425943	1.6186962812272083	-0.3769769612878331	3.3918809481502303	2.9999080246685677	0.7722263987981225	0.000125	0.013	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.018234547264304474	8.959030838097636	1.4571293384486765	0.29353302744701115	1.7728575857898539	0.027988069563763988	0.00015	0.013	dead (regular)
0.65	phase 2	9.099999999999984	6.0	0.17252964858956782	5.339670958173362	1.1174326447394032	0.6193770380697076	1.7498803709329558	0.23409682165651835	0.00015	0.013	dead (regular)
0.65	phase 3	5.699999999999996	2.0	0.2618698957371159	1.7257262629779906	-0.28091607237476635	3.0689733144698663	2.7792288438662958	0.7243327211367485	0.00015	0.013	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.01781703060348774	8.963969003891059	1.4570886963726122	0.2934986907173488	1.7728470766741269	0.02799604774240617	0.00015	0.014	dead (regular)
0.65	phase 2	12.099999999999973	7.0	0.2146073596930837	2.192678342653671	0.047985354810289774	1.9663837243571645	2.025977575353642	0.5700790561406274	0.00015	0.014	dead (regular)
0.65	phase 3	5.1999999999999975	1.0	0.25964824777139334	1.7495993202714395	-0.26155198682418157	3.001164212006991	2.732107538645911	0.7144492944853627	0.00015	0.014	dead (regular)
0.65	phase 1	23.000000000000057	15.0	0.017573811320267706	8.966837158426923	1.457065111448651	0.2934787647363903	1.77284097814958	0.02800067754315394	0.00015	0.015	dead (regular)
0.65	phase 2	11.099999999999977	7.0	0.19881222568132415	2.9340863477557235	0.5256611854514794	1.3576135166438534	1.895447179955728	0.4260269984747117	0.00015	0.015	dead (regular)
0.65	phase 3	12.89999999999997	2.0	0.27749087012159046	1.5439121115728882	-0.4534399076559423	3.640232725591317	3.167143732195576	0.809631578527187	0.00015	0.015	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.021332997774714646	8.922173249996735	1.457434115240224	0.29379051440925996	1.7729363936678002	0.027928237581838947	0.000175	0.015	dead (regular)
0.65	phase 2	10.399999999999979	6.0	0.1985058192227767	2.9503546670528222	0.5335588723081561	1.3479619996982684	1.8936906055506846	0.4236778764122803	0.000175	0.015	dead (regular)
0.65	phase 3	12.69999999999997	2.0	0.27798807861732294	1.5379820279167198	-0.4598063415893985	3.660942398550906	3.1810983474772674	0.8127533204618737	0.000175	0.015	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.023821938313781755	8.892590933043161	1.4576814018179642	0.29399891560509944	1.773000299151268	0.02787943271969662	0.00015	0.016	dead (regular)
0.65	phase 2	10.19999999999998	6.0	0.189850293018933	4.205398305252996	0.9034889263771049	0.875033901811699	1.7918071902961097	0.29723700569304345	0.00015	0.016	dead (regular)
0.65	phase 3	10.599999999999978	2.0	0.27132333500792477	1.6170806444800963	-0.37858042483052334	3.3970166806651068	3.003345212765762	0.772997935673075	0.00015	0.016	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.02086547106619962	8.927706813950971	1.4573881884406936	0.293751719321978	1.7729245185065299	0.02793725643133409	0.000175	0.016	dead (regular)
0.65	phase 2	9.499999999999982	6.0	0.183602419576372	4.613799684993705	0.9925172815987177	0.7685243300765134	1.7742422030835803	0.27092636987808577	0.000175	0.016	dead (regular)
0.65	phase 3	9.599999999999982	2.0	0.26668550889661913	1.6717959168318324	-0.32682139750830996	3.228482238570104	2.8897287959525553	0.7476989191173737	0.000175	0.016	dead (regular)
0.65	phase 1	23.90000000000007	16.0	0.022858244108151397	8.904003540381746	1.4575857786651367	0.29391834590547733	1.7729755887591174	0.027898313459443994	0.00015	0.017	dead (regular)
0.65	phase 2	10.799999999999978	6.0	0.20291918959128072	2.714593849341158	0.40988546729915615	1.4991427709566676	1.9212392846618862	0.46047404119160573	0.00015	0.017	dead (regular)
0.65	phase 3	13.199999999999969	2.0	0.2746156135920249	1.577523959448062	-0.41820350342532875	3.5257065908711005	3.0900009609429255	0.7923809920689542	0.00015	0.017	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.02040636508289739	8.933141438720103	1.4573431485844135	0.29371366703288004	1.7729128722247967	0.027946097908231785	0.000175	0.017	dead (regular)
0.65	phase 2	9.299999999999983	6.0	0.17933569046040787	4.891091347670325	1.0445726035653968	0.7063232970595151	1.7640442267303824	0.25556668464092114	0.000175	0.017	dead (regular)
0.65	phase 3	8.099999999999987	2.0	0.26151019886959764	1.7285436162327512	-0.2786286214277353	3.060905307802696	2.7736067955974817	0.7231521312284234	0.000175	0.017	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.019955526343764008	8.938478147024048	1.4572989735167672	0.29367634528813574	1.7729014495576725	0.02795476962381914	0.000175	0.018	dead (regular)
0.65	phase 2	9.099999999999984	6.0	0.17342618640460908	5.275762260993947	1.1077978094729435	0.6308705247692158	1.751749587273737	0.2369325868304956	0.000175	0.018	dead (regular)
0.65	phase 3	5.599999999999996	2.0	0.25384266024676183	1.8112626299182109	-0.2136456951642835	2.833914149687113	2.616018655389736	0.6901263126355369	0.000175	0.018	dead (regular)
0.65	phase 1	22.40000000000005	15.0	0.01951280491704839	8.943718729048035	1.4572556454450316	0.2936397391416635	1.7728902459044293	0.027963275071350362	0.000175	0.019	dead (regular)
0.65	phase 2	12.099999999999973	7.0	0.21002801629970275	2.3359285409364965	0.15920188919987935	1.8058022822375164	1.977290095336527	0.5351191092082221	0.000175	0.019	dead (regular)
