# F0-R0 PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
damage formation	damage repair	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
0.0006	0.002	0.04	16	1.593333333333338	13.499999999999968	9.0	0.017419784132481957	9.299999999999983	6.0	0.18565000669226017	4.000000000000002	1.0	0.24027579018295292	dead (regular)
0.0007	0.002	0.04	16	1.6533333333333389	13.499999999999968	9.0	0.021379237723404606	10.699999999999978	6.0	0.21137730822955877	6.5999999999999925	1.0	0.27267539553409015	dead (regular)
0.0008	0.002	0.04	15	1.6071428571428608	11.999999999999973	8.0	0.017392027301133157	9.399999999999983	6.0	0.18677433642590213	3.900000000000002	1.0	0.24202522316032088	dead (regular)
0.0009	0.002	0.04	15	1.6500000000000041	11.999999999999973	8.0	0.020327821232910864	10.399999999999979	6.0	0.20413376967608984	5.4999999999999964	1.0	0.26411138221418157	dead (regular)
0.001	0.002	0.04	15	1.7214285714285766	11.999999999999973	8.0	0.023639554111188243	8.199999999999987	5.0	0.17662773225281658	14.599999999999964	2.0	0.2948552371191122	dead (regular)
0.0011	0.002	0.04	14	1.67692307692308	10.499999999999979	7.0	0.017813063518240246	10.19999999999998	6.0	0.20772231029428034	5.999999999999995	1.0	0.2689730222759984	dead (regular)
0.0012	0.002	0.04	14	1.6615384615384643	10.499999999999979	7.0	0.019983798639728236	10.29999999999998	6.0	0.20389176254523644	5.4999999999999964	1.0	0.26434733140687267	dead (regular)
0.0013	0.002	0.04	14	1.7230769230769267	10.499999999999979	7.0	0.022145564770576474	8.099999999999987	5.0	0.1735523759645562	13.09999999999997	2.0	0.2916247926512453	dead (regular)
0.0014	0.002	0.04	13	1.6666666666666679	9.699999999999982	6.0	0.016915337897398377	9.399999999999983	6.0	0.2008964142901762	5.299999999999997	1.0	0.26089870872600074	dead (regular)
0.0015	0.002	0.04	13	1.7000000000000017	8.999999999999984	6.0	0.01769016156255312	10.29999999999998	6.0	0.2107882487286487	6.5999999999999925	1.0	0.2736196488607314	dead (regular)
0.0016	0.002	0.04	13	1.6666666666666679	8.999999999999984	6.0	0.01927324160870256	10.09999999999998	6.0	0.20093065901443496	5.1999999999999975	1.0	0.26129457278464774	dead (regular)
0.0017	0.002	0.04	13	1.7166666666666686	8.999999999999984	6.0	0.020851315138885877	7.799999999999988	5.0	0.1672429681841253	11.099999999999977	2.0	0.2832656183005792	dead (regular)
0.0018	0.002	0.04	13	1.7666666666666693	8.999999999999984	6.0	0.022424403628483042	8.199999999999987	5.0	0.17729561048205011	16.79999999999997	2.0	0.2997155122481056	dead (regular)
0.0019	0.002	0.04	12	1.6181818181818166	8.799999999999985	6.0	0.023216362077154717	8.599999999999985	5.0	0.18383005738288968	3.800000000000002	1.0	0.23974924366332026	dead (regular)
0.002	0.002	0.04	12	1.7090909090909088	7.799999999999988	5.0	0.017049505000008253	10.09999999999998	6.0	0.2081083034370764	6.099999999999994	1.0	0.27122679583205944	dead (regular)
0.0	0.004	0.04	67	1.469696969696951	99.9999999999986	67.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	alive
0.0001	0.004	0.04	23	1.6000000000000105	23.800000000000068	16.0	0.019023836308293046	10.29999999999998	6.0	0.20418059898347865	5.299999999999997	1.0	0.26004261893012925	dead (regular)
0.0002	0.004	0.04	21	1.65000000000001	19.400000000000006	13.0	0.016735872980759868	9.099999999999984	6.0	0.1738747623468799	11.699999999999974	2.0	0.28124015394823554	dead (regular)
0.0003	0.004	0.04	19	1.5777777777777853	17.899999999999984	12.0	0.02017111420547027	9.699999999999982	6.0	0.18819917562402516	4.100000000000001	1.0	0.2411124851588893	dead (regular)
0.0004	0.004	0.04	18	1.6294117647058897	16.399999999999963	11.0	0.020627737177854998	10.599999999999978	6.0	0.20566431930162316	5.4999999999999964	1.0	0.2622708861666003	dead (regular)
0.0005	0.004	0.04	17	1.6437500000000065	14.899999999999963	10.0	0.019284686202898405	10.399999999999979	6.0	0.20597106499704876	5.599999999999996	1.0	0.2627525612962167	dead (regular)
0.0006	0.004	0.04	17	1.7125000000000075	13.499999999999968	9.0	0.016974227507299357	9.199999999999983	6.0	0.179721170842971	14.199999999999966	2.0	0.2898214410509661	dead (regular)
0.0007	0.004	0.04	16	1.6400000000000052	13.499999999999968	9.0	0.02086173193743312	10.399999999999979	6.0	0.2027470298671843	5.1999999999999975	1.0	0.25935787598418764	dead (regular)
